datetime,CODNEG,adj_close
2018-08-09,GRND3,7.5400
2018-08-10,GRND3,7.4500
2018-08-13,GRND3,7.3200
2018-08-14,GRND3,7.6300
2018-08-15,GRND3,7.4300
2018-08-16,GRND3,7.3800
2018-08-17,GRND3,7.3000
2018-08-20,GRND3,7.4300
2018-08-21,GRND3,7.2200
2018-08-22,GRND3,7.2600
2018-08-23,GRND3,7.3500
2018-08-24,GRND3,7.2400
2018-08-27,GRND3,7.3000
2018-08-28,GRND3,7.3500
2000-01-03,HGTX3,4.0994
2000-01-04,HGTX3,4.0994
2000-01-05,HGTX3,3.7841
2000-01-06,HGTX3,3.8471
2000-01-07,HGTX3,4.0994
2000-01-10,HGTX3,3.8471
2000-01-11,HGTX3,3.5318
2000-01-12,HGTX3,3.1534
2000-01-13,HGTX3,3.7210
2000-01-14,HGTX3,3.3426
2000-01-17,HGTX3,3.7841
2000-01-18,HGTX3,4.0363
2000-01-19,HGTX3,4.0363
2000-01-20,HGTX3,4.0363
2000-01-21,HGTX3,4.0363
2000-01-24,HGTX3,4.0363
2000-01-25,HGTX3,4.0363
2000-01-26,HGTX3,4.0363
2000-01-27,HGTX3,3.8920
2000-01-28,HGTX3,3.8920
2000-01-31,HGTX3,4.0994
2000-02-01,HGTX3,3.7841
2000-02-02,HGTX3,3.7841
2000-02-03,HGTX3,3.7841
2000-02-04,HGTX3,3.7841
2000-02-07,HGTX3,3.7841
2000-02-08,HGTX3,3.7841
2000-02-09,HGTX3,3.7841
2000-02-10,HGTX3,3.7841
2000-02-11,HGTX3,3.7841
2000-02-14,HGTX3,3.7841
2000-02-15,HGTX3,3.7841
2000-02-16,HGTX3,3.7841
2000-02-17,HGTX3,3.7841
2000-02-18,HGTX3,3.7841
2000-02-21,HGTX3,3.7841
2000-02-22,HGTX3,3.7841
2000-02-23,HGTX3,3.7841
2000-02-24,HGTX3,3.7841
2000-02-25,HGTX3,3.7841
2000-02-28,HGTX3,3.7841
2000-02-29,HGTX3,3.7841
2000-03-01,HGTX3,3.7841
2000-03-02,HGTX3,4.3517
2000-03-03,HGTX3,3.7841
2000-03-06,HGTX3,3.7841
2000-03-07,HGTX3,3.7841
2000-03-08,HGTX3,3.9733
2000-03-09,HGTX3,4.3517
2000-03-10,HGTX3,3.7841
2000-03-13,HGTX3,3.7841
2000-03-14,HGTX3,3.7841
2000-03-15,HGTX3,3.7841
2000-03-16,HGTX3,3.7841
2000-03-17,HGTX3,3.7841
2000-03-20,HGTX3,3.7841
2000-03-21,HGTX3,3.7841
2000-03-22,HGTX3,3.7841
2000-03-23,HGTX3,3.7841
2000-03-24,HGTX3,3.7841
2000-03-27,HGTX3,3.7841
2000-03-28,HGTX3,3.7841
2000-03-29,HGTX3,3.7841
2000-03-30,HGTX3,3.7841
2000-03-31,HGTX3,3.7841
2000-04-03,HGTX3,3.7841
2000-04-04,HGTX3,3.7841
2000-04-05,HGTX3,3.7841
2000-04-06,HGTX3,3.7841
2000-04-07,HGTX3,3.7841
2000-04-10,HGTX3,3.7841
2000-04-11,HGTX3,3.7841
2000-04-12,HGTX3,3.7841
2000-04-13,HGTX3,3.7841
2000-04-14,HGTX3,3.7841
2000-04-17,HGTX3,3.7841
2000-04-18,HGTX3,3.7841
2000-04-19,HGTX3,3.7841
2000-04-20,HGTX3,3.7841
2000-04-21,HGTX3,3.7841
2000-04-24,HGTX3,3.7841
2000-04-25,HGTX3,3.7841
2000-04-26,HGTX3,3.7841
2000-04-27,HGTX3,3.7841
2000-04-28,HGTX3,3.7841
2000-05-01,HGTX3,3.7841
2000-05-02,HGTX3,3.7841
2000-05-03,HGTX3,3.7841
2000-05-04,HGTX3,3.7841
2000-05-05,HGTX3,3.7841
2000-05-08,HGTX3,3.7841
2000-05-09,HGTX3,3.7841
2000-05-10,HGTX3,3.7841
2000-05-11,HGTX3,3.7841
2000-05-12,HGTX3,3.7841
2000-05-15,HGTX3,3.7841
2000-05-16,HGTX3,3.7841
2000-05-17,HGTX3,3.7841
2000-05-18,HGTX3,3.7841
2000-05-19,HGTX3,3.7841
2000-05-22,HGTX3,3.7841
2000-05-23,HGTX3,3.7841
2000-05-24,HGTX3,3.7841
2000-05-25,HGTX3,3.7841
2000-05-26,HGTX3,3.7841
2000-05-29,HGTX3,3.7841
2000-05-30,HGTX3,3.7841
2000-05-31,HGTX3,3.7841
2000-06-01,HGTX3,3.7841
2000-06-02,HGTX3,3.7841
2000-06-05,HGTX3,3.7841
2000-06-06,HGTX3,3.7841
2000-06-07,HGTX3,3.7841
2000-06-08,HGTX3,3.7841
2000-06-09,HGTX3,3.7841
2000-06-12,HGTX3,3.7841
2000-06-13,HGTX3,3.7841
2000-06-14,HGTX3,3.7841
2000-06-15,HGTX3,3.7841
2000-06-16,HGTX3,3.7841
2000-06-19,HGTX3,3.7841
2000-06-20,HGTX3,3.7841
2000-06-21,HGTX3,3.7841
2000-06-22,HGTX3,3.7841
2000-06-23,HGTX3,3.7841
2000-06-26,HGTX3,3.7841
2000-06-27,HGTX3,3.7841
2000-06-28,HGTX3,3.7841
2000-06-29,HGTX3,3.7841
2000-06-30,HGTX3,3.7841
2000-07-03,HGTX3,3.7841
2000-07-04,HGTX3,3.7841
2000-07-05,HGTX3,3.7841
2000-07-06,HGTX3,3.7841
2000-07-07,HGTX3,3.7841
2000-07-10,HGTX3,3.7841
2000-07-11,HGTX3,3.7841
2000-07-12,HGTX3,3.7841
2000-07-13,HGTX3,3.7841
2000-07-14,HGTX3,3.7841
2000-07-17,HGTX3,3.7841
2000-07-18,HGTX3,3.7841
2000-07-19,HGTX3,3.7841
2000-07-20,HGTX3,3.7841
2000-07-21,HGTX3,3.7841
2000-07-24,HGTX3,3.7841
2000-07-25,HGTX3,3.7841
2000-07-26,HGTX3,3.7841
2000-07-27,HGTX3,3.7841
2000-07-28,HGTX3,3.7841
2000-07-31,HGTX3,3.7841
2000-08-01,HGTX3,3.7841
2000-08-02,HGTX3,3.7841
2000-08-03,HGTX3,3.7841
2000-08-04,HGTX3,3.7841
2000-08-07,HGTX3,3.7841
2000-08-08,HGTX3,3.7841
2000-08-09,HGTX3,3.7841
2000-08-10,HGTX3,3.7841
2000-08-11,HGTX3,3.7841
2000-08-14,HGTX3,3.7841
2000-08-15,HGTX3,3.7841
2000-08-16,HGTX3,3.7841
2000-08-17,HGTX3,3.7841
2000-08-18,HGTX3,3.7841
2000-08-21,HGTX3,3.7841
2000-08-22,HGTX3,3.7841
2000-08-23,HGTX3,3.7841
2000-08-24,HGTX3,3.7841
2000-08-25,HGTX3,3.7841
2000-08-28,HGTX3,3.7841
2000-08-29,HGTX3,3.7841
2000-08-30,HGTX3,3.7841
2000-08-31,HGTX3,3.7841
2000-09-01,HGTX3,3.7841
2000-09-04,HGTX3,3.7841
2000-09-05,HGTX3,3.7841
2000-09-06,HGTX3,3.7841
2000-09-07,HGTX3,3.7841
2000-09-08,HGTX3,3.7841
2000-09-11,HGTX3,3.9733
2000-09-12,HGTX3,3.9733
2000-09-13,HGTX3,3.9733
2000-09-14,HGTX3,3.9733
2000-09-15,HGTX3,3.9733
2000-09-18,HGTX3,3.1534
2000-09-19,HGTX3,3.1534
2000-09-20,HGTX3,3.1534
2000-09-21,HGTX3,3.1534
2000-09-22,HGTX3,3.1534
2000-09-25,HGTX3,3.1534
2000-09-26,HGTX3,3.1534
2000-09-27,HGTX3,3.1534
2000-09-28,HGTX3,3.1534
2000-09-29,HGTX3,3.1534
2000-10-02,HGTX3,3.1534
2000-10-03,HGTX3,3.1534
2000-10-04,HGTX3,3.1534
2000-10-05,HGTX3,3.1534
2000-10-06,HGTX3,3.1534
2000-10-09,HGTX3,3.1534
2000-10-10,HGTX3,3.1534
2000-10-11,HGTX3,3.1534
2000-10-12,HGTX3,3.1534
2000-10-13,HGTX3,3.1534
2000-10-16,HGTX3,3.1534
2000-10-17,HGTX3,3.1534
2000-10-18,HGTX3,3.1534
2000-10-19,HGTX3,3.1534
2000-10-20,HGTX3,3.1534
2000-10-23,HGTX3,3.1534
2000-10-24,HGTX3,3.1534
2000-10-25,HGTX3,3.1534
2000-10-26,HGTX3,3.1534
2000-10-27,HGTX3,3.1534
2000-10-30,HGTX3,3.1534
2000-10-31,HGTX3,3.1534
2000-11-01,HGTX3,3.1534
2000-11-02,HGTX3,3.1534
2000-11-03,HGTX3,3.1534
2000-11-06,HGTX3,3.1534
2000-11-07,HGTX3,3.1534
2000-11-08,HGTX3,3.1534
2000-11-09,HGTX3,3.7841
2000-11-10,HGTX3,3.7841
2000-11-13,HGTX3,3.7841
2000-11-14,HGTX3,3.7841
2000-11-15,HGTX3,3.7841
2000-11-16,HGTX3,3.7841
2000-11-17,HGTX3,3.7841
2000-11-20,HGTX3,3.7841
2000-11-21,HGTX3,3.7841
2000-12-01,HGTX3,1.2614
2000-12-04,HGTX3,1.2614
2000-12-05,HGTX3,1.2614
2000-12-06,HGTX3,0.7568
2000-12-07,HGTX3,1.5136
2000-12-08,HGTX3,0.7568
2000-12-11,HGTX3,0.7568
2000-12-13,HGTX3,1.5136
2000-12-14,HGTX3,1.5136
2000-12-15,HGTX3,0.7568
2000-12-18,HGTX3,0.7568
2000-12-20,HGTX3,0.6307
2000-12-21,HGTX3,0.6307
2000-12-22,HGTX3,0.6307
2000-12-26,HGTX3,1.5136
2000-12-27,HGTX3,1.5136
2000-12-28,HGTX3,1.5136
2001-01-02,HGTX3,1.5136
2001-01-03,HGTX3,1.5136
2001-01-04,HGTX3,1.8920
2001-01-05,HGTX3,1.8920
2001-01-08,HGTX3,1.7659
2001-01-09,HGTX3,1.7659
2001-01-10,HGTX3,1.8290
2001-01-11,HGTX3,1.7659
2001-01-12,HGTX3,1.7659
2001-01-15,HGTX3,1.7659
2001-01-16,HGTX3,1.8290
2001-01-17,HGTX3,1.8920
2001-01-18,HGTX3,1.8290
2001-01-19,HGTX3,1.8920
2001-01-22,HGTX3,1.5767
2001-01-23,HGTX3,1.5767
2001-01-24,HGTX3,1.5767
2001-01-26,HGTX3,1.5767
2001-01-29,HGTX3,1.5767
2001-02-07,HGTX3,2.2074
2001-02-12,HGTX3,2.8381
2001-02-13,HGTX3,2.5227
2001-02-14,HGTX3,2.5227
2001-02-15,HGTX3,2.5227
2001-02-16,HGTX3,2.5227
2001-03-01,HGTX3,2.5227
2001-03-02,HGTX3,2.5227
2001-03-05,HGTX3,1.8920
2001-03-06,HGTX3,1.8920
2001-03-07,HGTX3,1.8920
2001-03-08,HGTX3,1.8920
2001-03-09,HGTX3,1.8920
2001-03-12,HGTX3,1.8920
2001-03-13,HGTX3,1.8920
2001-03-14,HGTX3,1.8920
2001-03-15,HGTX3,1.8920
2001-03-16,HGTX3,1.8920
2001-03-19,HGTX3,1.9551
2001-03-20,HGTX3,1.8920
2001-03-21,HGTX3,1.8920
2001-03-22,HGTX3,1.7841
2001-03-23,HGTX3,1.9551
2001-03-26,HGTX3,1.8920
2001-03-27,HGTX3,1.8920
2001-03-28,HGTX3,1.8920
2001-03-29,HGTX3,1.8920
2001-03-30,HGTX3,1.8920
2001-04-02,HGTX3,1.8920
2001-04-03,HGTX3,1.8920
2001-04-04,HGTX3,1.8920
2001-04-05,HGTX3,1.8920
2001-04-06,HGTX3,1.8920
2001-04-09,HGTX3,1.8920
2001-04-10,HGTX3,1.8920
2001-04-11,HGTX3,1.8920
2001-04-12,HGTX3,1.8920
2001-04-16,HGTX3,1.8920
2001-04-17,HGTX3,1.8920
2001-04-18,HGTX3,1.8920
2001-04-19,HGTX3,1.8920
2001-04-20,HGTX3,1.8920
2001-04-23,HGTX3,1.8920
2001-04-24,HGTX3,1.8920
2001-04-25,HGTX3,1.8920
2001-04-26,HGTX3,1.8920
2001-04-27,HGTX3,1.8920
2001-04-30,HGTX3,1.8920
2001-05-07,HGTX3,1.8920
2001-05-08,HGTX3,1.8920
2001-05-10,HGTX3,1.8920
2001-05-11,HGTX3,1.8920
2001-05-14,HGTX3,1.8920
2001-05-15,HGTX3,1.8920
2001-05-16,HGTX3,1.8920
2001-05-17,HGTX3,1.8920
2001-05-18,HGTX3,1.8920
2001-05-21,HGTX3,1.8920
2001-05-22,HGTX3,1.8920
2001-05-23,HGTX3,1.8920
2001-05-24,HGTX3,1.8920
2001-05-25,HGTX3,1.8920
2001-05-28,HGTX3,1.8920
2001-05-29,HGTX3,1.8920
2001-05-31,HGTX3,1.8920
2001-06-01,HGTX3,1.8920
2001-06-04,HGTX3,1.8920
2001-06-05,HGTX3,1.8920
2001-06-06,HGTX3,1.8920
2001-06-18,HGTX3,1.8920
2001-06-19,HGTX3,1.8920
2001-06-20,HGTX3,1.8920
2001-06-21,HGTX3,1.8920
2001-06-22,HGTX3,1.8920
2001-06-25,HGTX3,1.8920
2001-06-26,HGTX3,1.9551
2001-06-27,HGTX3,1.9551
2001-06-28,HGTX3,1.9551
2001-06-29,HGTX3,1.9551
2001-07-02,HGTX3,1.9551
2001-07-03,HGTX3,1.9551
2001-07-05,HGTX3,1.9551
2001-07-06,HGTX3,1.9551
2001-07-10,HGTX3,1.9551
2001-07-11,HGTX3,1.9551
2001-07-12,HGTX3,1.9551
2001-07-13,HGTX3,1.9551
2001-07-16,HGTX3,1.9551
2001-07-17,HGTX3,1.9551
2001-07-18,HGTX3,1.9551
2001-07-19,HGTX3,2.2074
2001-07-20,HGTX3,2.0812
2001-07-23,HGTX3,2.0182
2001-07-24,HGTX3,2.1443
2001-07-25,HGTX3,2.0812
2001-07-26,HGTX3,1.8920
2001-07-27,HGTX3,1.7659
2001-07-30,HGTX3,1.7659
2001-07-31,HGTX3,1.7659
2001-08-01,HGTX3,1.8290
2001-08-02,HGTX3,1.8290
2001-08-03,HGTX3,1.8290
2001-08-06,HGTX3,1.8290
2001-08-07,HGTX3,1.9551
2001-08-08,HGTX3,1.2614
2001-08-09,HGTX3,2.0182
2001-08-10,HGTX3,1.7659
2001-08-13,HGTX3,1.7659
2001-08-14,HGTX3,1.7028
2001-08-15,HGTX3,1.7028
2001-08-16,HGTX3,1.7028
2001-08-17,HGTX3,1.7028
2001-08-20,HGTX3,1.7028
2001-08-21,HGTX3,1.6398
2001-08-22,HGTX3,1.8920
2001-08-23,HGTX3,1.8920
2001-08-24,HGTX3,2.0182
2001-08-27,HGTX3,1.6398
2001-08-28,HGTX3,1.9551
2001-08-29,HGTX3,1.6398
2001-08-30,HGTX3,1.8290
2001-08-31,HGTX3,1.8920
2001-09-03,HGTX3,1.0091
2001-09-04,HGTX3,1.8920
2001-09-05,HGTX3,1.8290
2001-09-06,HGTX3,1.7028
2001-09-07,HGTX3,1.7028
2001-09-10,HGTX3,1.7028
2001-09-11,HGTX3,1.7028
2001-09-12,HGTX3,1.5767
2001-09-13,HGTX3,1.7028
2001-09-14,HGTX3,1.3244
2001-09-17,HGTX3,1.3244
2001-09-18,HGTX3,1.3244
2001-09-19,HGTX3,1.3244
2001-09-20,HGTX3,1.3244
2001-09-21,HGTX3,1.3244
2001-09-24,HGTX3,1.3244
2001-09-25,HGTX3,1.3244
2001-09-26,HGTX3,1.3244
2001-09-27,HGTX3,1.3244
2001-09-28,HGTX3,1.3244
2001-10-01,HGTX3,1.0091
2001-10-02,HGTX3,1.3244
2001-10-03,HGTX3,1.5767
2001-10-04,HGTX3,1.3244
2001-10-05,HGTX3,1.5767
2001-10-08,HGTX3,1.5767
2001-10-09,HGTX3,1.5767
2001-10-10,HGTX3,1.5767
2001-10-11,HGTX3,1.6091
2001-10-12,HGTX3,1.6091
2001-10-15,HGTX3,1.6398
2001-10-16,HGTX3,0.6307
2001-10-17,HGTX3,0.6307
2001-10-18,HGTX3,0.9460
2001-10-19,HGTX3,0.9460
2001-10-22,HGTX3,1.0722
2001-10-23,HGTX3,1.0722
2001-10-24,HGTX3,1.0722
2001-10-25,HGTX3,1.0722
2001-10-26,HGTX3,1.0722
2001-10-29,HGTX3,1.0722
2001-10-30,HGTX3,1.0722
2001-10-31,HGTX3,1.0722
2001-11-01,HGTX3,1.0722
2001-11-02,HGTX3,1.0722
2001-11-05,HGTX3,1.0722
2001-11-06,HGTX3,1.0722
2001-11-07,HGTX3,1.0722
2001-11-08,HGTX3,0.9460
2001-11-09,HGTX3,0.9551
2001-11-12,HGTX3,0.9460
2001-11-13,HGTX3,0.9460
2001-11-14,HGTX3,0.9460
2001-11-15,HGTX3,0.9460
2001-11-16,HGTX3,0.9460
2001-11-19,HGTX3,1.2614
2001-11-20,HGTX3,1.2614
2001-11-21,HGTX3,1.4506
2001-11-22,HGTX3,1.4506
2001-11-23,HGTX3,1.5767
2001-11-26,HGTX3,1.7028
2001-11-27,HGTX3,1.8920
2001-11-28,HGTX3,1.8290
2001-11-29,HGTX3,1.8920
2001-11-30,HGTX3,1.5767
2001-12-03,HGTX3,1.8920
2001-12-04,HGTX3,1.8920
2001-12-05,HGTX3,1.5767
2001-12-06,HGTX3,1.8920
2001-12-07,HGTX3,1.8920
2001-12-10,HGTX3,2.0812
2001-12-11,HGTX3,1.8920
2001-12-12,HGTX3,1.8920
2001-12-13,HGTX3,1.8920
2001-12-14,HGTX3,1.8920
2001-12-17,HGTX3,1.8920
2001-12-18,HGTX3,1.8920
2001-12-19,HGTX3,1.8920
2001-12-20,HGTX3,1.8920
2001-12-21,HGTX3,2.1443
2001-12-24,HGTX3,2.1443
2001-12-25,HGTX3,2.1443
2001-12-26,HGTX3,1.8920
2001-12-27,HGTX3,1.8920
2001-12-28,HGTX3,2.1443
2001-12-31,HGTX3,2.1443
2002-01-01,HGTX3,2.1443
2002-01-02,HGTX3,1.8920
2002-01-03,HGTX3,1.8920
2002-01-04,HGTX3,1.8920
2002-01-07,HGTX3,2.1443
2002-01-08,HGTX3,1.5767
2002-01-09,HGTX3,1.5767
2002-01-10,HGTX3,1.5767
2002-01-11,HGTX3,1.5767
2002-01-14,HGTX3,1.5767
2002-01-15,HGTX3,1.5767
2002-01-16,HGTX3,1.5767
2002-01-17,HGTX3,2.2074
2002-01-18,HGTX3,2.2074
2002-01-21,HGTX3,2.2074
2002-01-22,HGTX3,2.2074
2002-01-23,HGTX3,2.2074
2002-01-24,HGTX3,2.2074
2002-01-25,HGTX3,2.2074
2002-01-28,HGTX3,2.2074
2002-01-29,HGTX3,2.2074
2002-01-30,HGTX3,2.2074
2002-01-31,HGTX3,2.2074
2002-02-01,HGTX3,2.2074
2002-02-04,HGTX3,2.2074
2002-02-05,HGTX3,2.2074
2002-02-06,HGTX3,2.2074
2002-02-07,HGTX3,2.2074
2002-02-08,HGTX3,2.2074
2002-02-11,HGTX3,2.2074
2002-02-12,HGTX3,2.2074
2002-02-13,HGTX3,2.2074
2002-02-14,HGTX3,2.2074
2002-02-15,HGTX3,2.2074
2002-02-18,HGTX3,2.2074
2002-02-19,HGTX3,2.2074
2002-02-20,HGTX3,2.2074
2002-02-21,HGTX3,2.2074
2002-02-22,HGTX3,2.2074
2002-02-25,HGTX3,1.5767
2002-02-26,HGTX3,2.2074
2002-02-27,HGTX3,2.2074
2002-02-28,HGTX3,2.2074
2002-03-01,HGTX3,1.5767
2002-03-04,HGTX3,1.5767
2002-03-05,HGTX3,1.5767
2002-03-06,HGTX3,1.5767
2002-03-07,HGTX3,1.5767
2002-03-08,HGTX3,1.5767
2002-03-11,HGTX3,1.5767
2002-03-12,HGTX3,1.5767
2002-03-13,HGTX3,2.2074
2002-03-14,HGTX3,1.5767
2002-03-15,HGTX3,2.2074
2002-03-18,HGTX3,2.2074
2002-03-19,HGTX3,1.5767
2002-03-20,HGTX3,1.5767
2002-03-21,HGTX3,1.5767
2002-03-22,HGTX3,1.5767
2002-03-25,HGTX3,1.5767
2002-03-26,HGTX3,1.5767
2002-03-27,HGTX3,1.5767
2002-03-28,HGTX3,1.5767
2002-03-29,HGTX3,1.5767
2002-04-01,HGTX3,1.8920
2002-04-02,HGTX3,1.8920
2002-04-03,HGTX3,1.8920
2002-04-04,HGTX3,1.5767
2002-04-05,HGTX3,1.5767
2002-04-08,HGTX3,1.5767
2002-04-09,HGTX3,1.5767
2002-04-10,HGTX3,1.5767
2002-04-11,HGTX3,1.8920
2002-04-12,HGTX3,1.5767
2002-04-15,HGTX3,1.5767
2002-04-16,HGTX3,1.5767
2002-04-17,HGTX3,1.5767
2002-04-18,HGTX3,1.5767
2002-04-19,HGTX3,1.5767
2002-04-22,HGTX3,1.5767
2002-04-23,HGTX3,1.2614
2002-04-24,HGTX3,1.2614
2002-04-25,HGTX3,1.2614
2002-04-26,HGTX3,1.2614
2002-04-29,HGTX3,1.2614
2002-04-30,HGTX3,1.2614
2002-05-01,HGTX3,1.2614
2002-05-02,HGTX3,1.2614
2002-05-03,HGTX3,1.2614
2002-05-06,HGTX3,1.2614
2002-05-07,HGTX3,1.2614
2002-05-08,HGTX3,1.2614
2002-05-09,HGTX3,1.2614
2002-05-10,HGTX3,1.2614
2002-05-13,HGTX3,1.2614
2002-05-14,HGTX3,1.2614
2002-05-15,HGTX3,1.2614
2002-05-16,HGTX3,1.2614
2002-05-17,HGTX3,1.2614
2002-05-20,HGTX3,1.2614
2002-05-21,HGTX3,1.2614
2002-05-22,HGTX3,1.2614
2002-05-23,HGTX3,1.2614
2002-05-24,HGTX3,1.2614
2002-05-27,HGTX3,1.2614
2002-05-28,HGTX3,1.2614
2002-05-29,HGTX3,1.2614
2002-05-30,HGTX3,1.2614
2002-05-31,HGTX3,1.2614
2002-06-03,HGTX3,1.2614
2002-06-04,HGTX3,1.2614
2002-06-05,HGTX3,1.2614
2002-06-06,HGTX3,1.2614
2002-06-07,HGTX3,1.2614
2002-06-10,HGTX3,1.2614
2002-06-11,HGTX3,1.2614
2002-06-12,HGTX3,1.2614
2002-06-13,HGTX3,1.2614
2002-06-14,HGTX3,1.2614
2002-06-17,HGTX3,1.2614
2002-06-18,HGTX3,1.2614
2002-06-19,HGTX3,1.2614
2002-06-20,HGTX3,1.2614
2002-06-21,HGTX3,1.2614
2002-06-24,HGTX3,1.2614
2002-06-25,HGTX3,1.2614
2002-06-26,HGTX3,1.2614
2002-06-27,HGTX3,1.2614
2002-06-28,HGTX3,1.2614
2002-07-01,HGTX3,1.2614
2002-07-02,HGTX3,1.2614
2002-07-03,HGTX3,1.2614
2002-07-04,HGTX3,1.2614
2002-07-05,HGTX3,1.2614
2002-07-08,HGTX3,1.2614
2002-07-09,HGTX3,1.2614
2002-07-10,HGTX3,1.2614
2002-07-11,HGTX3,1.2614
2002-07-12,HGTX3,1.2614
2002-07-15,HGTX3,1.2614
2002-07-16,HGTX3,1.2614
2002-07-17,HGTX3,0.9460
2002-07-18,HGTX3,0.9460
2002-07-19,HGTX3,0.9460
2002-07-22,HGTX3,0.9460
2002-07-23,HGTX3,0.9460
2002-07-24,HGTX3,0.9460
2002-07-25,HGTX3,0.9460
2002-07-26,HGTX3,0.9460
2002-07-29,HGTX3,0.9460
2002-07-30,HGTX3,0.9460
2002-07-31,HGTX3,0.9460
2002-08-01,HGTX3,0.9460
2002-08-02,HGTX3,0.9460
2002-08-05,HGTX3,0.9460
2002-08-06,HGTX3,0.9460
2002-08-07,HGTX3,0.9460
2002-08-08,HGTX3,0.9460
2002-08-09,HGTX3,1.6307
2002-08-12,HGTX3,1.6307
2002-08-13,HGTX3,1.7028
2002-08-14,HGTX3,1.7028
2002-08-15,HGTX3,2.1443
2002-08-16,HGTX3,1.7028
2002-08-19,HGTX3,2.1443
2002-08-20,HGTX3,2.1443
2002-08-21,HGTX3,1.7028
2002-08-22,HGTX3,1.7028
2002-08-23,HGTX3,1.7028
2002-08-26,HGTX3,1.7028
2002-08-27,HGTX3,1.2614
2002-08-28,HGTX3,1.2614
2002-08-29,HGTX3,1.2614
2002-08-30,HGTX3,1.2614
2002-09-02,HGTX3,1.2614
2002-09-03,HGTX3,1.2614
2002-09-04,HGTX3,1.3875
2002-09-05,HGTX3,1.2614
2002-09-06,HGTX3,1.3875
2002-09-09,HGTX3,1.3875
2002-09-10,HGTX3,1.2614
2002-09-11,HGTX3,1.2614
2002-09-12,HGTX3,1.2614
2002-09-13,HGTX3,1.3875
2002-09-16,HGTX3,1.6398
2002-09-17,HGTX3,1.3875
2002-09-18,HGTX3,1.3875
2002-09-19,HGTX3,1.8290
2002-09-20,HGTX3,1.3875
2002-09-23,HGTX3,1.3875
2002-09-24,HGTX3,1.3875
2002-09-25,HGTX3,1.3875
2002-09-26,HGTX3,1.3875
2002-09-27,HGTX3,1.3875
2002-09-30,HGTX3,1.3875
2002-10-01,HGTX3,1.3875
2002-10-02,HGTX3,1.3875
2002-10-03,HGTX3,1.3875
2002-10-04,HGTX3,1.3875
2002-10-07,HGTX3,1.3875
2002-10-08,HGTX3,1.3875
2002-10-09,HGTX3,1.3875
2002-10-10,HGTX3,1.3875
2002-10-11,HGTX3,1.3875
2002-10-14,HGTX3,1.3875
2002-10-15,HGTX3,1.3875
2002-10-16,HGTX3,1.3875
2002-10-17,HGTX3,1.3875
2002-10-18,HGTX3,1.3875
2002-10-21,HGTX3,1.3875
2002-10-22,HGTX3,1.3875
2002-10-23,HGTX3,1.3875
2002-10-24,HGTX3,1.3875
2002-10-25,HGTX3,1.3875
2002-10-28,HGTX3,1.3875
2002-10-29,HGTX3,1.3875
2002-10-30,HGTX3,1.3875
2002-10-31,HGTX3,1.3875
2002-11-01,HGTX3,2.1443
2002-11-04,HGTX3,1.3875
2002-11-05,HGTX3,1.3875
2002-11-06,HGTX3,1.3875
2002-11-07,HGTX3,1.3875
2002-11-08,HGTX3,1.3875
2002-11-11,HGTX3,1.3875
2002-11-12,HGTX3,1.8920
2002-11-13,HGTX3,1.8290
2002-11-14,HGTX3,1.3875
2002-11-15,HGTX3,1.3875
2002-11-18,HGTX3,1.3875
2002-11-19,HGTX3,1.3875
2002-11-20,HGTX3,1.3875
2002-11-21,HGTX3,1.3875
2002-11-22,HGTX3,1.3875
2002-11-25,HGTX3,1.3875
2002-11-26,HGTX3,1.3875
2002-11-27,HGTX3,1.3875
2002-11-28,HGTX3,1.3875
2002-11-29,HGTX3,1.3875
2002-12-02,HGTX3,1.5767
2002-12-03,HGTX3,1.5767
2002-12-04,HGTX3,1.5767
2002-12-05,HGTX3,1.5767
2002-12-06,HGTX3,1.5767
2002-12-09,HGTX3,1.5767
2002-12-10,HGTX3,1.5767
2002-12-11,HGTX3,1.5767
2002-12-12,HGTX3,1.5767
2002-12-13,HGTX3,1.5767
2002-12-16,HGTX3,1.5767
2002-12-17,HGTX3,1.5767
2002-12-18,HGTX3,1.5767
2002-12-19,HGTX3,1.5767
2002-12-20,HGTX3,1.8920
2002-12-23,HGTX3,1.8920
2002-12-24,HGTX3,1.8920
2002-12-25,HGTX3,1.8920
2002-12-26,HGTX3,1.8920
2002-12-27,HGTX3,1.8920
2002-12-30,HGTX3,1.8920
2002-12-31,HGTX3,1.8920
2003-01-01,HGTX3,1.8920
2003-01-02,HGTX3,1.8920
2003-01-03,HGTX3,1.8920
2003-01-06,HGTX3,1.6307
2003-01-07,HGTX3,1.6307
2003-01-08,HGTX3,1.6307
2003-01-09,HGTX3,1.6307
2003-01-10,HGTX3,1.6307
2003-01-13,HGTX3,1.6307
2003-01-14,HGTX3,1.6307
2003-01-15,HGTX3,1.6307
2003-01-16,HGTX3,1.6307
2003-01-17,HGTX3,2.0812
2003-01-20,HGTX3,1.8290
2003-01-21,HGTX3,2.0812
2003-01-22,HGTX3,2.0812
2003-01-23,HGTX3,1.6307
2003-01-24,HGTX3,2.0812
2003-01-27,HGTX3,2.0812
2003-01-28,HGTX3,2.0812
2003-01-29,HGTX3,2.0812
2003-01-30,HGTX3,2.0812
2003-01-31,HGTX3,2.0812
2003-02-03,HGTX3,1.6307
2003-02-04,HGTX3,1.6307
2003-02-05,HGTX3,1.6307
