datetime,adj_close
2017-06-26,393.81
2017-06-27,390.52
2017-06-28,391.27
2017-06-29,389.9500000000001
2017-06-30,392.19
2017-07-03,393.59000000000003
2017-07-04,373.08
2017-07-05,389.88
2017-07-06,385.88999999999993
2017-07-07,386.9700000000001
2017-07-10,390.7099999999999
2017-07-11,393.1
2017-07-12,398.9200000000001
2017-07-13,403.89000000000004
2017-07-14,404.91999999999996
2017-07-17,404.37999999999994
2017-07-18,406.81999999999994
2017-07-19,403.75999999999993
2017-07-20,402.83000000000004
2017-07-21,403.45
2017-07-24,407.37000000000006
2017-07-25,407.97999999999996
2017-07-26,405.13
2017-07-27,407.0300000000001
2017-07-28,406.72
2017-07-31,411.19999999999993
2017-08-01,414.59000000000003
2017-08-02,414.75000000000006
2017-08-03,411.95
2017-08-04,410.32000000000005
2017-08-07,414.88
2017-08-08,411.7300000000001
2017-08-09,410.3
2017-08-10,407.53
2017-08-11,409.05999999999995
2017-08-14,411.8399999999999
2017-08-15,413.77
2017-08-16,415.48
2017-08-17,412.03000000000003
2017-08-18,413.5
2017-08-21,413.94999999999993
2017-08-22,419.2599999999999
2017-08-23,420.21999999999997
2017-08-24,424.7799999999999
2017-08-25,426.5199999999999
2017-08-28,429.80000000000007
2017-08-29,429.4200000000001
2017-08-30,427.20000000000005
2017-08-31,425.98999999999995
2017-09-01,427.70000000000005
2017-09-04,406.94
2017-09-05,432.81
2017-09-06,437.05999999999995
2017-09-08,438.87
2017-09-11,446.9
2017-09-12,450.32000000000005
2017-09-13,450.28999999999996
2017-09-14,451.6700000000001
2017-09-15,456.65999999999997
2017-09-18,461.4
2017-09-19,459.34000000000003
2017-09-20,454.52000000000004
2017-09-21,450.49
2017-09-22,448.38000000000005
2017-09-25,442.48
2017-09-26,441.90000000000003
2017-09-27,436.84000000000003
2017-09-28,437.64
2017-09-29,444.65000000000003
2017-10-02,443.06999999999994
2017-10-03,452.6
2017-10-04,454.36000000000007
2017-10-05,456.44
2017-10-06,453.93
2017-10-09,452.2199999999999
2017-10-10,455.8500000000001
2017-10-11,456.03999999999996
2017-10-13,459.57
2017-10-16,458.09
2017-10-17,451.60999999999996
2017-10-18,455.13
2017-10-19,454.33
2017-10-20,453.5400000000001
2017-10-23,449.09000000000003
2017-10-24,453.09000000000003
2017-10-25,452.77
2017-10-26,444.99
2017-10-27,448.08000000000004
2017-10-30,440.6200000000002
2017-10-31,443.36999999999995
2017-11-01,445.73999999999995
2017-11-03,447.4599999999999
2017-11-06,451.94
2017-11-07,446.5599999999999
2017-11-08,452.74
2017-11-09,447.45
2017-11-10,443.1700000000001
2017-11-13,441.7500000000001
2017-11-14,437.1
2017-11-16,445.8999999999999
2017-11-17,454.1499999999999
2017-11-21,464.0199999999999
2017-11-22,464.49
2017-11-23,439.9500000000001
2017-11-24,462.5799999999999
2017-11-27,462.82
2017-11-28,462.96
2017-11-29,456.7899999999999
2017-11-30,451.26
2017-12-01,452.82
2017-12-04,458.8
2017-12-05,458.45999999999987
2017-12-06,460.86
2017-12-07,457.93000000000006
2017-12-08,459.5500000000001
2017-12-11,458.67999999999995
2017-12-12,460.69999999999993
2017-12-13,457.69
2017-12-14,453.86000000000007
2017-12-15,457.16999999999996
2017-12-18,457.48
2017-12-19,456.21999999999997
2017-12-20,461.09
2017-12-21,467.2200000000001
2017-12-22,466.69
2017-12-26,470.0299999999999
2017-12-27,473.75999999999993
2017-12-28,477.46999999999997
2017-12-29,477.60999999999996
2018-01-02,480.74
2018-01-03,479.65
2018-01-04,481.08
2018-01-05,484.20000000000005
2018-01-08,483.78000000000003
2018-01-09,480.96999999999997
2018-01-10,474.82
2018-01-11,480.0799999999999
2018-01-12,482.3400000000001
2018-01-15,460.5200000000001
2018-01-16,486.61999999999983
2018-01-17,493.81
2018-01-18,493.54
2018-01-19,494.24000000000007
2018-01-22,496.4
2018-01-23,486.96999999999997
2018-01-24,497.21999999999997
2018-01-26,503.23
2018-01-29,496.76
2018-01-30,497.8500000000001
2018-01-31,500.47
2018-02-01,503.46999999999997
2018-02-02,493.86999999999995
2018-02-05,485.12000000000006
2018-02-06,490.22
2018-02-07,488.8
2018-02-08,480.32000000000005
2018-02-09,475.39
2018-02-15,496.34000000000003
2018-02-16,495.9699999999999
2018-02-19,468.7399999999999
2018-02-20,499.00000000000006
2018-02-21,500.05
2018-02-22,502.70000000000005
2018-02-23,506.9899999999999
2018-02-26,509.38999999999993
2018-02-27,503.89000000000004
2018-02-28,499.53999999999996
2018-03-01,500.38
2018-03-02,498.39
2018-03-05,498.28000000000003
2018-03-06,491.79
2018-03-07,496.3699999999999
2018-03-08,494.18000000000006
2018-03-09,498.62999999999994
2018-03-12,501.08
2018-03-13,498.27
2018-03-14,496.55
2018-03-15,490.66999999999996
2018-03-16,489.88000000000005
2018-03-19,490.21999999999997
2018-03-20,490.2800000000001
2018-03-21,488.56
2018-03-22,488.71
2018-03-23,482.99
2018-03-26,485.37
2018-03-27,478.71000000000004
2018-03-28,476.03000000000014
2018-03-29,482.53999999999996
2018-04-02,476.47999999999996
2018-04-03,475.7200000000001
2018-04-04,472.98
2018-04-05,472.49
2018-04-06,467.20000000000005
2018-04-09,461.71
2018-04-10,463.2499999999999
2018-04-11,464.16999999999996
2018-04-12,465.53999999999996
2018-04-13,458.74
2018-04-16,454.1000000000001
2018-04-17,459.30999999999995
2018-04-18,462.67
2018-04-19,461.9700000000001
2018-04-20,461.08000000000004
2018-04-23,459.61999999999995
2018-04-24,459.2799999999999
2018-04-25,457.2900000000001
2018-04-26,465.04
2018-04-27,462.15000000000003
2018-04-30,460.9
2018-05-02,457.03000000000003
2018-05-03,450.63000000000005
2018-05-04,445.2900000000001
2018-05-07,443.66
2018-05-08,445.69999999999993
2018-05-09,448.05
2018-05-10,460.86999999999995
2018-05-11,460.88000000000005
2018-05-14,459.93
2018-05-15,455.88
2018-05-16,464.2099999999999
2018-05-17,452.18000000000006
2018-05-18,446.94
2018-05-21,439.88999999999993
2018-05-22,448.83000000000004
2018-05-23,442.64
2018-05-24,443.32
2018-05-25,437.40000000000003
2018-05-28,404.92
2018-05-29,422.03999999999996
2018-05-30,425.82000000000005
2018-06-01,433.83
2018-06-04,437.25
2018-06-05,428.25
2018-06-06,423.82
2018-06-07,414.56000000000006
2018-06-08,415.0199999999999
2018-06-11,411.3799999999999
2018-06-12,411.32000000000005
2018-06-13,408.36000000000007
2018-06-14,410.41
2018-06-15,404.91999999999996
2018-06-18,403.06
2018-06-19,409.66999999999996
2018-06-20,411.7800000000001
2018-06-21,402.28999999999996
2018-06-22,402.06000000000006
2018-06-25,404.78000000000003
2018-06-26,407.87
2018-06-27,401.13
2018-06-28,403.8
2018-06-29,407.72
2018-07-02,406.84999999999997
2018-07-03,411.68999999999994
2018-07-04,390.58000000000004
2018-07-05,412.7299999999999
2018-07-06,412.51
2018-07-10,415.37
2018-07-11,413.74
2018-07-12,421.29
2018-07-13,429.87
2018-07-16,432.79999999999995
2018-07-17,440.34
2018-07-18,434.97
2018-07-19,434.84999999999997
2018-07-20,441.51
2018-07-23,439.49999999999994
2018-07-24,445.82
2018-07-25,449.46
2018-07-26,445.58
2018-07-27,442.11
2018-07-30,445.41999999999996
2018-07-31,442.05
2018-08-01,443.78999999999996
2018-08-02,443.19
2018-08-03,449.4800000000001
2018-08-06,446.99999999999994
2018-08-07,445.19999999999993
2018-08-08,445.64
2018-08-09,446.37
2018-08-10,437.58000000000004
2018-08-13,439.32
2018-08-14,450.9800000000001
2018-08-15,445.55000000000007
2018-08-16,443.62
2018-08-17,446.00000000000006
2018-08-20,448.29999999999995
2018-08-21,445.03000000000003
2018-08-22,452.4599999999999
2018-08-23,450.37000000000006
2018-08-24,453.72999999999996
2018-08-27,459.76000000000005
2018-08-28,456.03000000000003
